ticker,time,signal,session_date,alert_time_et,price,flush_score,tier,alert_id,name,sources,drop_from_prior_30m_high_pct,distance_below_vwap_pct,roc_5m_pct,roc_10m_pct,down_slope_20m_pct_per_bar,range_expansion,volume_expansion,volume_since_4am,summary,open_chart_url
OMER,1241,buy,2026-04-01,2026-04-01 12:41:00,12.10,73.6,Candidate,OMER-1775061660000,OMER,1000-list,2.3,2.1,1.0,1.5,0.100,2.8,2.8,2729797,"2.3% below prior 30m high, 2.1% below VWAP, 5m ROC -1.0%, range x2.8, volume x2.8",http://localhost:8081/api/open-chart/OMER/2026-04-01/1241?signal=buy
AMPX,1241,buy,2026-04-01,2026-04-01 12:41:00,15.80,67.3,Candidate,AMPX-1775061660000,AMPX,1000-list,2.7,4.0,1.1,1.1,0.100,1.6,2.3,4791961,"2.7% below prior 30m high, 4.0% below VWAP, 5m ROC -1.1%, range x1.6, volume x2.3",http://localhost:8081/api/open-chart/AMPX/2026-04-01/1241?signal=buy
METC,1241,buy,2026-04-01,2026-04-01 12:41:00,15.20,64.7,Candidate,METC-1775061660000,METC,1000-list,2.9,3.6,0.8,1.2,0.100,1.6,1.4,1244987,"2.9% below prior 30m high, 3.6% below VWAP, 5m ROC -0.8%, range x1.6, volume x1.4",http://localhost:8081/api/open-chart/METC/2026-04-01/1241?signal=buy
OMER,1242,buy,2026-04-01,2026-04-01 12:42:00,12.00,83.1,Strong,OMER-1775061720000,OMER,1000-list,2.4,2.2,1.6,2.0,0.100,3.2,3.6,2740289,"2.4% below prior 30m high, 2.2% below VWAP, 5m ROC -1.6%, range x3.2, volume x3.6",http://localhost:8081/api/open-chart/OMER/2026-04-01/1242?signal=buy
METC,1242,buy,2026-04-01,2026-04-01 12:42:00,15.10,74.5,Candidate,METC-1775061720000,METC,1000-list,3.2,3.9,1.2,1.3,0.100,2.2,1.3,1245875,"3.2% below prior 30m high, 3.9% below VWAP, 5m ROC -1.2%, range x2.2, volume x1.3",http://localhost:8081/api/open-chart/METC/2026-04-01/1242?signal=buy
AMPX,1242,buy,2026-04-01,2026-04-01 12:42:00,15.80,70.5,Candidate,AMPX-1775061720000,AMPX,1000-list,2.7,4.1,1.2,1.0,0.100,1.7,2.5,4814678,"2.7% below prior 30m high, 4.1% below VWAP, 5m ROC -1.2%, range x1.7, volume x2.5",http://localhost:8081/api/open-chart/AMPX/2026-04-01/1242?signal=buy
COGT,1242,buy,2026-04-01,2026-04-01 12:42:00,34.60,62.9,Candidate,COGT-1775061720000,COGT,1000-list,3.3,2.1,1.2,0.9,0.100,1.1,0.8,5469526,"3.3% below prior 30m high, 2.1% below VWAP, 5m ROC -1.2%, range x1.1, volume x0.8",http://localhost:8081/api/open-chart/COGT/2026-04-01/1242?signal=buy
COGT,1243,buy,2026-04-01,2026-04-01 12:43:00,34.40,78.8,Strong,COGT-1775061780000,COGT,1000-list,3.8,2.6,1.7,1.5,0.100,1.8,1.6,5555003,"3.8% below prior 30m high, 2.6% below VWAP, 5m ROC -1.7%, range x1.8, volume x1.6",http://localhost:8081/api/open-chart/COGT/2026-04-01/1243?signal=buy
METC,1243,buy,2026-04-01,2026-04-01 12:43:00,15.10,69.9,Candidate,METC-1775061780000,METC,1000-list,3.3,3.9,0.8,1.1,0.100,2.2,1.2,1247677,"3.3% below prior 30m high, 3.9% below VWAP, 5m ROC -0.8%, range x2.2, volume x1.2",http://localhost:8081/api/open-chart/METC/2026-04-01/1243?signal=buy
OMER,1243,buy,2026-04-01,2026-04-01 12:43:00,12.00,65.9,Candidate,OMER-1775061780000,OMER,1000-list,2.6,2.3,1.6,1.7,0.100,1.1,1.2,2743976,"2.6% below prior 30m high, 2.3% below VWAP, 5m ROC -1.6%, range x1.1, volume x1.2",http://localhost:8081/api/open-chart/OMER/2026-04-01/1243?signal=buy
AMPX,1243,buy,2026-04-01,2026-04-01 12:43:00,15.80,61.6,Candidate,AMPX-1775061780000,AMPX,1000-list,2.8,4.3,0.8,0.8,0.100,1.4,1.8,4840030,"2.8% below prior 30m high, 4.3% below VWAP, 5m ROC -0.8%, range x1.4, volume x1.8",http://localhost:8081/api/open-chart/AMPX/2026-04-01/1243?signal=buy
COGT,1244,buy,2026-04-01,2026-04-01 12:44:00,34.50,83.4,Strong,COGT-1775061840000,COGT,1000-list,3.6,2.6,1.0,1.1,0.100,3.2,3.6,5644065,"3.6% below prior 30m high, 2.6% below VWAP, 5m ROC -1.0%, range x3.2, volume x3.6",http://localhost:8081/api/open-chart/COGT/2026-04-01/1244?signal=buy
OMER,1244,buy,2026-04-01,2026-04-01 12:44:00,12.00,63.4,Candidate,OMER-1775061840000,OMER,1000-list,2.4,2.2,1.5,1.5,0.100,0.8,0.9,2745679,"2.4% below prior 30m high, 2.2% below VWAP, 5m ROC -1.5%, range x0.8, volume x0.9",http://localhost:8081/api/open-chart/OMER/2026-04-01/1244?signal=buy
COGT,1245,buy,2026-04-01,2026-04-01 12:45:00,34.60,77.8,Strong,COGT-1775061900000,COGT,1000-list,3.1,2.2,0.7,1.3,0.100,2.5,4.3,5650591,"3.1% below prior 30m high, 2.2% below VWAP, 5m ROC -0.7%, range x2.5, volume x4.3",http://localhost:8081/api/open-chart/COGT/2026-04-01/1245?signal=buy
COGT,1246,buy,2026-04-01,2026-04-01 12:46:00,34.50,67.0,Candidate,COGT-1775061960000,COGT,1000-list,3.3,2.3,0.6,1.4,0.100,1.8,1.6,5664228,"3.3% below prior 30m high, 2.3% below VWAP, 5m ROC -0.6%, range x1.8, volume x1.6",http://localhost:8081/api/open-chart/COGT/2026-04-01/1246?signal=buy
COGT,1247,buy,2026-04-01,2026-04-01 12:47:00,34.40,62.0,Candidate,COGT-1775062020000,COGT,1000-list,3.5,2.6,0.6,1.8,0.100,0.8,0.3,5671592,"3.5% below prior 30m high, 2.6% below VWAP, 5m ROC -0.6%, range x0.8, volume x0.3",http://localhost:8081/api/open-chart/COGT/2026-04-01/1247?signal=buy
METC,1249,buy,2026-04-01,2026-04-01 12:49:00,15.10,77.7,Strong,METC-1775062140000,METC,1000-list,4.0,4.6,0.8,1.4,0.100,1.8,2.6,1288295,"4.0% below prior 30m high, 4.6% below VWAP, 5m ROC -0.8%, range x1.8, volume x2.6",http://localhost:8081/api/open-chart/METC/2026-04-01/1249?signal=buy
METC,1250,buy,2026-04-01,2026-04-01 12:50:00,15.10,78.7,Strong,METC-1775062200000,METC,1000-list,3.9,4.4,0.9,1.3,0.100,1.8,2.7,1291243,"3.9% below prior 30m high, 4.4% below VWAP, 5m ROC -0.9%, range x1.8, volume x2.7",http://localhost:8081/api/open-chart/METC/2026-04-01/1250?signal=buy
METC,1251,buy,2026-04-01,2026-04-01 12:51:00,15.10,77.8,Strong,METC-1775062260000,METC,1000-list,3.6,4.3,0.8,0.9,0.100,2.2,4.3,1292031,"3.6% below prior 30m high, 4.3% below VWAP, 5m ROC -0.8%, range x2.2, volume x4.3",http://localhost:8081/api/open-chart/METC/2026-04-01/1251?signal=buy
LPTH,1255,buy,2026-04-01,2026-04-01 12:55:00,10.50,62.8,Candidate,LPTH-1775062500000,LPTH,1000-list,2.1,1.3,1.4,0.8,0.100,2.3,2.4,986803,"2.1% below prior 30m high, 1.3% below VWAP, 5m ROC -1.4%, range x2.3, volume x2.4",http://localhost:8081/api/open-chart/LPTH/2026-04-01/1255?signal=buy
LPTH,1256,buy,2026-04-01,2026-04-01 12:56:00,10.50,61.3,Candidate,LPTH-1775062560000,LPTH,1000-list,2.1,1.3,0.9,1.3,0.100,2.3,2.4,987299,"2.1% below prior 30m high, 1.3% below VWAP, 5m ROC -0.9%, range x2.3, volume x2.4",http://localhost:8081/api/open-chart/LPTH/2026-04-01/1256?signal=buy
METC,1257,buy,2026-04-01,2026-04-01 12:57:00,15.00,62.6,Candidate,METC-1775062620000,METC,1000-list,2.8,4.5,0.7,1.2,0.100,0.8,2.5,1331488,"2.8% below prior 30m high, 4.5% below VWAP, 5m ROC -0.7%, range x0.8, volume x2.5",http://localhost:8081/api/open-chart/METC/2026-04-01/1257?signal=buy
LPTH,1301,buy,2026-04-01,2026-04-01 13:01:00,10.40,61.7,Candidate,LPTH-1775062860000,LPTH,1000-list,2.2,1.8,0.6,1.5,0.100,1.4,2.9,1034963,"2.2% below prior 30m high, 1.8% below VWAP, 5m ROC -0.6%, range x1.4, volume x2.9",http://localhost:8081/api/open-chart/LPTH/2026-04-01/1301?signal=buy
METC,1302,buy,2026-04-01,2026-04-01 13:02:00,14.90,60.1,Candidate,METC-1775062920000,METC,1000-list,3.0,4.9,0.5,1.2,0.100,2.0,0.4,1346427,"3.0% below prior 30m high, 4.9% below VWAP, 5m ROC -0.5%, range x2.0, volume x0.4",http://localhost:8081/api/open-chart/METC/2026-04-01/1302?signal=buy
METC,1303,buy,2026-04-01,2026-04-01 13:03:00,14.90,60.8,Candidate,METC-1775062980000,METC,1000-list,2.9,4.9,0.4,0.8,0.100,2.8,0.5,1348403,"2.9% below prior 30m high, 4.9% below VWAP, 5m ROC -0.4%, range x2.8, volume x0.5",http://localhost:8081/api/open-chart/METC/2026-04-01/1303?signal=buy
UNIT,1305,buy,2026-04-01,2026-04-01 13:05:00,10.10,61.2,Candidate,UNIT-1775063100000,UNIT,1000-list,1.6,2.9,1.0,1.2,0.000,3.3,1.9,4162933,"1.6% below prior 30m high, 2.9% below VWAP, 5m ROC -1.0%, range x3.3, volume x1.9",http://localhost:8081/api/open-chart/UNIT/2026-04-01/1305?signal=buy
TRI,1307,buy,2026-04-01,2026-04-01 13:07:00,88.00,61.1,Candidate,TRI-1775063220000,TRI,1000-list,1.7,1.4,1.0,1.3,0.000,4.7,10.9,1446416,"1.7% below prior 30m high, 1.4% below VWAP, 5m ROC -1.0%, range x4.7, volume x10.9",http://localhost:8081/api/open-chart/TRI/2026-04-01/1307?signal=buy
TRI,1308,buy,2026-04-01,2026-04-01 13:08:00,88.00,64.7,Candidate,TRI-1775063280000,TRI,1000-list,1.9,1.6,1.0,1.3,0.000,5.9,13.9,1474980,"1.9% below prior 30m high, 1.6% below VWAP, 5m ROC -1.0%, range x5.9, volume x13.9",http://localhost:8081/api/open-chart/TRI/2026-04-01/1308?signal=buy
KALV,1310,buy,2026-04-01,2026-04-01 13:10:00,20.00,62.7,Candidate,KALV-1775063400000,KALV,1000-list,1.3,2.3,0.7,1.1,0.000,3.8,3.5,501708,"1.3% below prior 30m high, 2.3% below VWAP, 5m ROC -0.7%, range x3.8, volume x3.5",http://localhost:8081/api/open-chart/KALV/2026-04-01/1310?signal=buy
CSIQ,1311,buy,2026-04-01,2026-04-01 13:11:00,13.70,66.7,Candidate,CSIQ-1775063460000,CSIQ,1000-list,1.8,1.3,1.5,1.4,0.000,4.6,3.0,768776,"1.8% below prior 30m high, 1.3% below VWAP, 5m ROC -1.5%, range x4.6, volume x3.0",http://localhost:8081/api/open-chart/CSIQ/2026-04-01/1311?signal=buy
TPB,1312,buy,2026-04-01,2026-04-01 13:12:00,71.90,82.0,Strong,TPB-1775063520000,TPB,1000-list,4.5,0.5,1.7,2.3,0.100,4.2,4.5,1380233,"4.5% below prior 30m high, 0.5% below VWAP, 5m ROC -1.7%, range x4.2, volume x4.5",http://localhost:8081/api/open-chart/TPB/2026-04-01/1312?signal=buy
CSIQ,1312,buy,2026-04-01,2026-04-01 13:12:00,13.70,61.9,Candidate,CSIQ-1775063520000,CSIQ,1000-list,1.6,1.1,1.4,1.3,0.000,5.0,2.8,770665,"1.6% below prior 30m high, 1.1% below VWAP, 5m ROC -1.4%, range x5.0, volume x2.8",http://localhost:8081/api/open-chart/CSIQ/2026-04-01/1312?signal=buy
LTBR,1312,buy,2026-04-01,2026-04-01 13:12:00,11.10,60.2,Candidate,LTBR-1775063520000,LTBR,1000-list,1.4,2.1,0.8,0.8,0.000,4.6,12.4,633710,"1.4% below prior 30m high, 2.1% below VWAP, 5m ROC -0.8%, range x4.6, volume x12.4",http://localhost:8081/api/open-chart/LTBR/2026-04-01/1312?signal=buy
TPB,1313,buy,2026-04-01,2026-04-01 13:13:00,71.90,74.4,Candidate,TPB-1775063580000,TPB,1000-list,4.4,0.4,1.8,2.2,0.100,3.2,1.7,1392856,"4.4% below prior 30m high, 0.4% below VWAP, 5m ROC -1.8%, range x3.2, volume x1.7",http://localhost:8081/api/open-chart/TPB/2026-04-01/1313?signal=buy
SOC,1314,buy,2026-04-01,2026-04-01 13:14:00,14.70,64.7,Candidate,SOC-1775063640000,SOC,1000-list,2.3,4.1,0.5,1.2,0.100,2.2,2.3,2781888,"2.3% below prior 30m high, 4.1% below VWAP, 5m ROC -0.5%, range x2.2, volume x2.3",http://localhost:8081/api/open-chart/SOC/2026-04-01/1314?signal=buy
TPB,1314,buy,2026-04-01,2026-04-01 13:14:00,71.90,63.1,Candidate,TPB-1775063640000,TPB,1000-list,4.2,0.4,1.8,2.1,0.100,1.3,0.7,1393670,"4.2% below prior 30m high, 0.4% below VWAP, 5m ROC -1.8%, range x1.3, volume x0.7",http://localhost:8081/api/open-chart/TPB/2026-04-01/1314?signal=buy
SOC,1315,buy,2026-04-01,2026-04-01 13:15:00,14.70,62.2,Candidate,SOC-1775063700000,SOC,1000-list,2.1,3.9,0.5,1.3,0.100,2.2,2.0,2790540,"2.1% below prior 30m high, 3.9% below VWAP, 5m ROC -0.5%, range x2.2, volume x2.0",http://localhost:8081/api/open-chart/SOC/2026-04-01/1315?signal=buy
UNIT,1317,buy,2026-04-01,2026-04-01 13:17:00,10.10,60.5,Candidate,UNIT-1775063820000,UNIT,1000-list,2.0,3.3,0.5,0.5,0.100,2.0,3.4,4270508,"2.0% below prior 30m high, 3.3% below VWAP, 5m ROC -0.5%, range x2.0, volume x3.4",http://localhost:8081/api/open-chart/UNIT/2026-04-01/1317?signal=buy
UNIT,1322,buy,2026-04-01,2026-04-01 13:22:00,10.00,68.3,Candidate,UNIT-1775064120000,UNIT,1000-list,2.7,3.8,0.5,1.0,0.000,2.5,6.7,4460973,"2.7% below prior 30m high, 3.8% below VWAP, 5m ROC -0.5%, range x2.5, volume x6.7",http://localhost:8081/api/open-chart/UNIT/2026-04-01/1322?signal=buy
FLNC,1322,buy,2026-04-01,2026-04-01 13:22:00,13.40,62.9,Candidate,FLNC-1775064120000,FLNC,1000-list,2.4,4.2,0.4,0.5,0.100,2.3,2.8,2129732,"2.4% below prior 30m high, 4.2% below VWAP, 5m ROC -0.4%, range x2.3, volume x2.8",http://localhost:8081/api/open-chart/FLNC/2026-04-01/1322?signal=buy
MGY,1322,buy,2026-04-01,2026-04-01 13:22:00,30.00,60.4,Candidate,MGY-1775064120000,MGY,1000-list,1.6,2.0,0.8,1.1,0.100,1.6,3.2,1043154,"1.6% below prior 30m high, 2.0% below VWAP, 5m ROC -0.8%, range x1.6, volume x3.2",http://localhost:8081/api/open-chart/MGY/2026-04-01/1322?signal=buy
UNIT,1323,buy,2026-04-01,2026-04-01 13:23:00,10.00,68.2,Candidate,UNIT-1775064180000,UNIT,1000-list,2.4,3.5,0.6,1.1,0.000,2.9,7.1,4465223,"2.4% below prior 30m high, 3.5% below VWAP, 5m ROC -0.6%, range x2.9, volume x7.1",http://localhost:8081/api/open-chart/UNIT/2026-04-01/1323?signal=buy
UNIT,1324,buy,2026-04-01,2026-04-01 13:24:00,10.00,66.5,Candidate,UNIT-1775064240000,UNIT,1000-list,2.5,3.5,0.7,0.9,0.000,2.1,6.2,4473760,"2.5% below prior 30m high, 3.5% below VWAP, 5m ROC -0.7%, range x2.1, volume x6.2",http://localhost:8081/api/open-chart/UNIT/2026-04-01/1324?signal=buy
RCAT,1324,buy,2026-04-01,2026-04-01 13:24:00,12.20,60.5,Candidate,RCAT-1775064240000,RCAT,1000-list,1.5,4.0,0.9,0.9,0.100,1.8,3.0,8874573,"1.5% below prior 30m high, 4.0% below VWAP, 5m ROC -0.9%, range x1.8, volume x3.0",http://localhost:8081/api/open-chart/RCAT/2026-04-01/1324?signal=buy
WTTR,1329,buy,2026-04-01,2026-04-01 13:29:00,15.00,61.8,Candidate,WTTR-1775064540000,WTTR,1000-list,1.5,2.0,0.5,0.9,0.100,3.6,3.4,1061008,"1.5% below prior 30m high, 2.0% below VWAP, 5m ROC -0.5%, range x3.6, volume x3.4",http://localhost:8081/api/open-chart/WTTR/2026-04-01/1329?signal=buy
WTTR,1330,buy,2026-04-01,2026-04-01 13:30:00,15.00,61.0,Candidate,WTTR-1775064600000,WTTR,1000-list,1.4,1.9,0.5,0.9,0.100,3.0,3.2,1062176,"1.4% below prior 30m high, 1.9% below VWAP, 5m ROC -0.5%, range x3.0, volume x3.2",http://localhost:8081/api/open-chart/WTTR/2026-04-01/1330?signal=buy
LUNR,1332,buy,2026-04-01,2026-04-01 13:32:00,19.90,69.1,Candidate,LUNR-1775064720000,LUNR,1000-list,3.3,0.7,1.2,1.9,0.100,1.7,3.1,10075384,"3.3% below prior 30m high, 0.7% below VWAP, 5m ROC -1.2%, range x1.7, volume x3.1",http://localhost:8081/api/open-chart/LUNR/2026-04-01/1332?signal=buy
LUNR,1334,buy,2026-04-01,2026-04-01 13:34:00,19.90,69.0,Candidate,LUNR-1775064840000,LUNR,1000-list,3.4,0.7,0.9,1.6,0.100,2.1,3.1,10184295,"3.4% below prior 30m high, 0.7% below VWAP, 5m ROC -0.9%, range x2.1, volume x3.1",http://localhost:8081/api/open-chart/LUNR/2026-04-01/1334?signal=buy
BW,1336,buy,2026-04-01,2026-04-01 13:36:00,15.00,63.9,Candidate,BW-1775064960000,BW,1000-list,2.0,2.3,0.8,1.3,0.100,2.0,2.3,1708815,"2.0% below prior 30m high, 2.3% below VWAP, 5m ROC -0.8%, range x2.0, volume x2.3",http://localhost:8081/api/open-chart/BW/2026-04-01/1336?signal=buy
BW,1337,buy,2026-04-01,2026-04-01 13:37:00,15.00,72.2,Candidate,BW-1775065020000,BW,1000-list,2.0,2.3,0.9,1.1,0.100,2.8,5.8,1712108,"2.0% below prior 30m high, 2.3% below VWAP, 5m ROC -0.9%, range x2.8, volume x5.8",http://localhost:8081/api/open-chart/BW/2026-04-01/1337?signal=buy
BW,1338,buy,2026-04-01,2026-04-01 13:38:00,15.00,68.7,Candidate,BW-1775065080000,BW,1000-list,2.0,2.3,0.8,1.0,0.100,2.2,5.9,1713971,"2.0% below prior 30m high, 2.3% below VWAP, 5m ROC -0.8%, range x2.2, volume x5.9",http://localhost:8081/api/open-chart/BW/2026-04-01/1338?signal=buy
CSIQ,1340,buy,2026-04-01,2026-04-01 13:40:00,13.60,63.4,Candidate,CSIQ-1775065200000,CSIQ,1000-list,2.4,1.8,0.7,0.7,0.000,2.4,4.1,832844,"2.4% below prior 30m high, 1.8% below VWAP, 5m ROC -0.7%, range x2.4, volume x4.1",http://localhost:8081/api/open-chart/CSIQ/2026-04-01/1340?signal=buy
GSAT,1346,buy,2026-04-01,2026-04-01 13:46:00,69.90,62.4,Candidate,GSAT-1775065560000,GSAT,1000-list,2.9,0.8,1.1,1.3,0.100,4.5,1.7,778727,"2.9% below prior 30m high, 0.8% below VWAP, 5m ROC -1.1%, range x4.5, volume x1.7",http://localhost:8081/api/open-chart/GSAT/2026-04-01/1346?signal=buy
GSAT,1347,buy,2026-04-01,2026-04-01 13:47:00,69.80,70.9,Candidate,GSAT-1775065620000,GSAT,1000-list,3.0,1.0,1.2,1.5,0.100,7.5,2.5,781486,"3.0% below prior 30m high, 1.0% below VWAP, 5m ROC -1.2%, range x7.5, volume x2.5",http://localhost:8081/api/open-chart/GSAT/2026-04-01/1347?signal=buy
GSAT,1348,buy,2026-04-01,2026-04-01 13:48:00,69.80,68.5,Candidate,GSAT-1775065680000,GSAT,1000-list,3.0,1.0,1.0,1.5,0.100,5.1,2.4,782893,"3.0% below prior 30m high, 1.0% below VWAP, 5m ROC -1.0%, range x5.1, volume x2.4",http://localhost:8081/api/open-chart/GSAT/2026-04-01/1348?signal=buy
MLYS,1351,buy,2026-04-01,2026-04-01 13:51:00,26.60,64.0,Candidate,MLYS-1775065860000,MLYS,1000-list,2.0,3.3,0.4,0.8,0.100,2.4,3.2,560480,"2.0% below prior 30m high, 3.3% below VWAP, 5m ROC -0.4%, range x2.4, volume x3.2",http://localhost:8081/api/open-chart/MLYS/2026-04-01/1351?signal=buy
OMER,1351,buy,2026-04-01,2026-04-01 13:51:00,11.90,60.2,Candidate,OMER-1775065860000,OMER,1000-list,2.2,3.1,1.0,1.2,0.000,2.0,1.6,2941620,"2.2% below prior 30m high, 3.1% below VWAP, 5m ROC -1.0%, range x2.0, volume x1.6",http://localhost:8081/api/open-chart/OMER/2026-04-01/1351?signal=buy
MLYS,1352,buy,2026-04-01,2026-04-01 13:52:00,26.40,76.5,Strong,MLYS-1775065920000,MLYS,1000-list,2.5,3.8,1.1,1.4,0.100,5.4,5.9,571444,"2.5% below prior 30m high, 3.8% below VWAP, 5m ROC -1.1%, range x5.4, volume x5.9",http://localhost:8081/api/open-chart/MLYS/2026-04-01/1352?signal=buy
MLYS,1353,buy,2026-04-01,2026-04-01 13:53:00,26.40,78.8,Strong,MLYS-1775065980000,MLYS,1000-list,2.4,3.9,1.2,1.6,0.100,7.7,6.3,572594,"2.4% below prior 30m high, 3.9% below VWAP, 5m ROC -1.2%, range x7.7, volume x6.3",http://localhost:8081/api/open-chart/MLYS/2026-04-01/1353?signal=buy
WING,1353,buy,2026-04-01,2026-04-01 13:53:00,148.00,66.3,Candidate,WING-1775065980000,WING,1000-list,1.5,2.3,1.0,1.3,0.000,2.7,5.2,629128,"1.5% below prior 30m high, 2.3% below VWAP, 5m ROC -1.0%, range x2.7, volume x5.2",http://localhost:8081/api/open-chart/WING/2026-04-01/1353?signal=buy
WING,1354,buy,2026-04-01,2026-04-01 13:54:00,147.90,67.0,Candidate,WING-1775066040000,WING,1000-list,1.5,2.4,1.0,1.1,0.000,2.5,4.3,634210,"1.5% below prior 30m high, 2.4% below VWAP, 5m ROC -1.0%, range x2.5, volume x4.3",http://localhost:8081/api/open-chart/WING/2026-04-01/1354?signal=buy
MLYS,1354,buy,2026-04-01,2026-04-01 13:54:00,26.60,64.9,Candidate,MLYS-1775066040000,MLYS,1000-list,2.1,4.0,0.3,0.8,0.100,7.9,3.1,581789,"2.1% below prior 30m high, 4.0% below VWAP, 5m ROC -0.3%, range x7.9, volume x3.1",http://localhost:8081/api/open-chart/MLYS/2026-04-01/1354?signal=buy
WING,1355,buy,2026-04-01,2026-04-01 13:55:00,147.80,66.9,Candidate,WING-1775066100000,WING,1000-list,1.6,2.4,1.1,1.2,0.100,2.2,4.3,639318,"1.6% below prior 30m high, 2.4% below VWAP, 5m ROC -1.1%, range x2.2, volume x4.3",http://localhost:8081/api/open-chart/WING/2026-04-01/1355?signal=buy
ARE,1402,buy,2026-04-01,2026-04-01 14:02:00,44.40,60.9,Candidate,ARE-1775066520000,ARE,1000-list,1.4,1.9,0.7,0.9,0.000,3.1,4.9,2015581,"1.4% below prior 30m high, 1.9% below VWAP, 5m ROC -0.7%, range x3.1, volume x4.9",http://localhost:8081/api/open-chart/ARE/2026-04-01/1402?signal=buy
NAVN,1403,buy,2026-04-01,2026-04-01 14:03:00,13.00,69.5,Candidate,NAVN-1775066580000,NAVN,1000-list,2.1,2.7,0.9,1.1,0.000,4.2,5.1,3385789,"2.1% below prior 30m high, 2.7% below VWAP, 5m ROC -0.9%, range x4.2, volume x5.1",http://localhost:8081/api/open-chart/NAVN/2026-04-01/1403?signal=buy
FLNC,1403,buy,2026-04-01,2026-04-01 14:03:00,13.00,67.7,Candidate,FLNC-1775066580000,FLNC,1000-list,2.9,5.9,1.0,1.0,0.100,1.7,2.2,2478065,"2.9% below prior 30m high, 5.9% below VWAP, 5m ROC -1.0%, range x1.7, volume x2.2",http://localhost:8081/api/open-chart/FLNC/2026-04-01/1403?signal=buy
ARE,1403,buy,2026-04-01,2026-04-01 14:03:00,44.20,67.4,Candidate,ARE-1775066580000,ARE,1000-list,1.7,2.2,0.8,1.2,0.100,3.2,3.4,2038821,"1.7% below prior 30m high, 2.2% below VWAP, 5m ROC -0.8%, range x3.2, volume x3.4",http://localhost:8081/api/open-chart/ARE/2026-04-01/1403?signal=buy
KTOS,1403,buy,2026-04-01,2026-04-01 14:03:00,69.00,61.8,Candidate,KTOS-1775066580000,KTOS,1000-list,1.8,2.9,0.5,0.8,0.000,2.7,3.8,2303926,"1.8% below prior 30m high, 2.9% below VWAP, 5m ROC -0.5%, range x2.7, volume x3.8",http://localhost:8081/api/open-chart/KTOS/2026-04-01/1403?signal=buy
AAOI,1403,buy,2026-04-01,2026-04-01 14:03:00,86.50,60.2,Candidate,AAOI-1775066580000,AAOI,1000-list,2.3,5.6,1.1,0.7,0.000,1.5,2.1,9894529,"2.3% below prior 30m high, 5.6% below VWAP, 5m ROC -1.1%, range x1.5, volume x2.1",http://localhost:8081/api/open-chart/AAOI/2026-04-01/1403?signal=buy
LASR,1403,buy,2026-04-01,2026-04-01 14:03:00,59.20,60.0,Candidate,LASR-1775066580000,LASR,1000-list,1.5,1.6,0.7,0.9,0.000,13.5,9.3,755712,"1.5% below prior 30m high, 1.6% below VWAP, 5m ROC -0.7%, range x13.5, volume x9.3",http://localhost:8081/api/open-chart/LASR/2026-04-01/1403?signal=buy
CRK,1404,buy,2026-04-01,2026-04-01 14:04:00,19.30,79.0,Strong,CRK-1775066640000,CRK,1000-list,2.4,2.7,1.3,1.7,0.100,4.9,24.1,1383968,"2.4% below prior 30m high, 2.7% below VWAP, 5m ROC -1.3%, range x4.9, volume x24.1",http://localhost:8081/api/open-chart/CRK/2026-04-01/1404?signal=buy
NAVN,1404,buy,2026-04-01,2026-04-01 14:04:00,12.90,74.4,Candidate,NAVN-1775066640000,NAVN,1000-list,2.0,2.6,1.2,1.5,0.100,5.1,8.1,3398789,"2.0% below prior 30m high, 2.6% below VWAP, 5m ROC -1.2%, range x5.1, volume x8.1",http://localhost:8081/api/open-chart/NAVN/2026-04-01/1404?signal=buy
BKSY,1404,buy,2026-04-01,2026-04-01 14:04:00,27.70,73.2,Candidate,BKSY-1775066640000,BKSY,1000-list,3.0,1.7,1.5,1.5,0.100,1.8,2.5,1610020,"3.0% below prior 30m high, 1.7% below VWAP, 5m ROC -1.5%, range x1.8, volume x2.5",http://localhost:8081/api/open-chart/BKSY/2026-04-01/1404?signal=buy
FLNC,1404,buy,2026-04-01,2026-04-01 14:04:00,13.00,71.2,Candidate,FLNC-1775066640000,FLNC,1000-list,2.8,6.0,1.0,1.1,0.100,2.0,2.4,2491726,"2.8% below prior 30m high, 6.0% below VWAP, 5m ROC -1.0%, range x2.0, volume x2.4",http://localhost:8081/api/open-chart/FLNC/2026-04-01/1404?signal=buy
ARE,1404,buy,2026-04-01,2026-04-01 14:04:00,44.20,69.2,Candidate,ARE-1775066640000,ARE,1000-list,1.7,2.2,1.0,1.3,0.100,2.6,2.8,2044078,"1.7% below prior 30m high, 2.2% below VWAP, 5m ROC -1.0%, range x2.6, volume x2.8",http://localhost:8081/api/open-chart/ARE/2026-04-01/1404?signal=buy
KTOS,1404,buy,2026-04-01,2026-04-01 14:04:00,68.80,66.1,Candidate,KTOS-1775066640000,KTOS,1000-list,1.7,2.8,0.9,1.0,0.000,2.8,4.6,2319444,"1.7% below prior 30m high, 2.8% below VWAP, 5m ROC -0.9%, range x2.8, volume x4.6",http://localhost:8081/api/open-chart/KTOS/2026-04-01/1404?signal=buy
LTBR,1404,buy,2026-04-01,2026-04-01 14:04:00,10.80,63.1,Candidate,LTBR-1775066640000,LTBR,1000-list,2.2,4.5,0.7,0.9,0.100,2.5,2.0,694189,"2.2% below prior 30m high, 4.5% below VWAP, 5m ROC -0.7%, range x2.5, volume x2.0",http://localhost:8081/api/open-chart/LTBR/2026-04-01/1404?signal=buy
